TA_YMD,MCT_SGG_CD,visitor_type,TS_AT,USE_CNT
20251003,서울 강남구,외부방문객,37064349852,1213771
20251003,서울 강남구,정보없음,30609861,1191
20251003,서울 강남구,지역주민,35278918938,866880
20251004,강원 춘천시,외부방문객,3046972613,89131
20251004,강원 춘천시,정보없음,10662128,230
20251004,강원 춘천시,지역주민,8833728693,249254
20251004,서울 강남구,외부방문객,35465884898,1244681
20251004,서울 강남구,정보없음,32150026,1162
20251004,서울 강남구,지역주민,33095811288,877226
20251005,강원 춘천시,외부방문객,2712145185,81816
20251005,강원 춘천시,정보없음,7212730,173
20251005,강원 춘천시,지역주민,6121098312,193731
20251005,서울 강남구,외부방문객,23648847264,1055101
20251005,서울 강남구,정보없음,16179301,987
20251005,서울 강남구,지역주민,19595714497,668856
20251006,강원 춘천시,외부방문객,2185202279,67083
20251006,강원 춘천시,정보없음,3291321,90
20251006,강원 춘천시,지역주민,3464270908,121331
20251006,서울 강남구,외부방문객,15058719062,643191
20251006,서울 강남구,정보없음,12695808,741
20251006,서울 강남구,지역주민,9564283441,376767
20251007,강원 춘천시,외부방문객,2829674881,78886
20251007,강원 춘천시,정보없음,2481470,82
20251007,강원 춘천시,지역주민,4687986933,161536
20251007,서울 강남구,외부방문객,21695110226,1056133
20251007,서울 강남구,정보없음,22518017,962
20251007,서울 강남구,지역주민,15039968769,607902
20251008,강원 춘천시,외부방문객,3172475355,91776
20251008,강원 춘천시,정보없음,15493369,183
20251008,강원 춘천시,지역주민,5466469080,197259
20251008,서울 강남구,외부방문객,25500284982,1167388
20251008,서울 강남구,정보없음,26140857,984
20251008,서울 강남구,지역주민,20327477719,736808
20251009,강원 춘천시,외부방문객,2250800647,66818
20251009,강원 춘천시,정보없음,1859586,89
20251009,강원 춘천시,지역주민,5569392499,197618
20251009,서울 강남구,외부방문객,24828038526,1154060
20251009,서울 강남구,정보없음,20272350,918
20251009,서울 강남구,지역주민,21569972238,756416
20251010,강원 춘천시,외부방문객,1604167209,46285
20251010,강원 춘천시,정보없음,28986782,107
20251010,강원 춘천시,지역주민,7085442421,214425
20251010,서울 강남구,외부방문객,43319890705,1264478
20251010,서울 강남구,정보없음,51669515,1152
20251010,서울 강남구,지역주민,34837327702,899410
20251011,강원 춘천시,외부방문객,1663528826,47507
20251011,강원 춘천시,정보없음,6512056,151
20251011,강원 춘천시,지역주민,6988635205,216512
20251011,서울 강남구,외부방문객,32595460775,1238970
20251011,서울 강남구,정보없음,25313152,1037
20251011,서울 강남구,지역주민,31948647152,882080
20251012,강원 춘천시,외부방문객,1277500816,39382
20251012,강원 춘천시,정보없음,5134952,159
20251012,강원 춘천시,지역주민,4837737520,182772
20251012,서울 강남구,외부방문객,24480159960,1121580
20251012,서울 강남구,정보없음,23191660,1031
20251012,서울 강남구,지역주민,20819724048,740129
20251013,강원 춘천시,외부방문객,862574547,36158
20251013,강원 춘천시,정보없음,11312512,115
20251013,강원 춘천시,지역주민,6731225971,202053
20251013,서울 강남구,외부방문객,46182357936,1315386
20251013,서울 강남구,정보없음,61588590,1322
20251013,서울 강남구,지역주민,33248258716,923733
20251014,강원 춘천시,외부방문객,1260637221,43506
20251014,강원 춘천시,정보없음,13312596,158
20251014,강원 춘천시,지역주민,6934450581,226609
20251014,서울 강남구,외부방문객,42309123866,1395307
20251014,서울 강남구,정보없음,43417077,1254
20251014,서울 강남구,지역주민,34814328963,1046742
20251015,강원 춘천시,외부방문객,1408993792,44405
20251015,강원 춘천시,정보없음,3700741,116
20251015,강원 춘천시,지역주민,6588092379,221625
20251015,서울 강남구,외부방문객,56339442857,1516317
20251015,서울 강남구,정보없음,84251755,1567
20251015,서울 강남구,지역주민,36513172948,1033046
20251016,강원 춘천시,외부방문객,1288402396,45277
20251016,강원 춘천시,정보없음,4020794,147
20251016,강원 춘천시,지역주민,6485521927,228390
20251016,서울 강남구,외부방문객,35787950204,1240722
20251016,서울 강남구,정보없음,56171536,1538
20251016,서울 강남구,지역주민,34278966162,1013448
20251017,강원 춘천시,외부방문객,1516739598,44605
20251017,강원 춘천시,정보없음,3172094,84
20251017,강원 춘천시,지역주민,7277898142,241253
20251017,서울 강남구,외부방문객,36413825263,1214920
20251017,서울 강남구,정보없음,27696231,1160
20251017,서울 강남구,지역주민,36341866249,1014696
20251018,강원 춘천시,외부방문객,2302803232,70479
20251018,강원 춘천시,정보없음,20282951,175
20251018,강원 춘천시,지역주민,7678121842,249599
20251018,서울 강남구,외부방문객,36842594004,1286808
20251018,서울 강남구,정보없음,39633111,1196
20251018,서울 강남구,지역주민,35810087655,935901
20251019,강원 춘천시,외부방문객,1811265709,60636
20251019,강원 춘천시,정보없음,7110801,187
20251019,강원 춘천시,지역주민,5924830220,209610
20251019,서울 강남구,외부방문객,25624062617,1165146
20251019,서울 강남구,정보없음,17727085,997
20251019,서울 강남구,지역주민,23407636095,773980
20251020,강원 춘천시,외부방문객,1416548423,46541
20251020,강원 춘천시,정보없음,7982226,161
20251020,강원 춘천시,지역주민,7558328289,228490
20251020,서울 강남구,외부방문객,48314499558,1414139
20251020,서울 강남구,정보없음,43819728,1189
20251020,서울 강남구,지역주민,36336058229,1012235
20251021,강원 춘천시,외부방문객,1362577874,47860
20251021,강원 춘천시,정보없음,4274052,165
20251021,강원 춘천시,지역주민,6947336082,223299
20251021,서울 강남구,외부방문객,38051572074,1194222
20251021,서울 강남구,정보없음,76282765,1129
20251021,서울 강남구,지역주민,37416176709,984831
20251022,강원 춘천시,외부방문객,1449958035,47683
20251022,강원 춘천시,정보없음,4197472,177
20251022,강원 춘천시,지역주민,6873415259,222561
20251022,서울 강남구,외부방문객,37857659343,1243896
20251022,서울 강남구,정보없음,56300822,1105
20251022,서울 강남구,지역주민,35243324574,988839
20251023,강원 춘천시,외부방문객,1429560000,47109
20251023,강원 춘천시,정보없음,5160634,134
20251023,강원 춘천시,지역주민,6684712293,221878
20251023,서울 강남구,외부방문객,37164798366,1223131
20251023,서울 강남구,정보없음,39856602,1025
20251023,서울 강남구,지역주민,35993202658,998922
20251024,강원 춘천시,외부방문객,1698694546,49040
20251024,강원 춘천시,정보없음,3792520,134
20251024,강원 춘천시,지역주민,7876380129,247525
20251024,서울 강남구,외부방문객,54307588076,1454204
20251024,서울 강남구,정보없음,41612627,1140
20251024,서울 강남구,지역주민,42691529887,1100278
20251025,강원 춘천시,외부방문객,2745570848,84138
20251025,강원 춘천시,정보없음,16580653,237
20251025,강원 춘천시,지역주민,7958317804,257035
20251025,서울 강남구,외부방문객,35006763888,1299025
20251025,서울 강남구,정보없음,25288962,1178
20251025,서울 강남구,지역주민,38173845252,950770
20251026,강원 춘천시,외부방문객,2137846674,73190
20251026,강원 춘천시,정보없음,8085421,114
20251026,강원 춘천시,지역주민,5493034280,189525
20251026,서울 강남구,외부방문객,25791943416,1158138
20251026,서울 강남구,정보없음,14974139,923
20251026,서울 강남구,지역주민,24128804127,744437
20251027,강원 춘천시,외부방문객,1387985990,48624
20251027,강원 춘천시,정보없음,36444428,137
20251027,강원 춘천시,지역주민,7554278567,228157
20251027,서울 강남구,외부방문객,69949693072,1739148
20251027,서울 강남구,정보없음,56714423,1701
20251027,서울 강남구,지역주민,43447348058,1077699
20251028,강원 춘천시,외부방문객,1364056497,47609
20251028,강원 춘천시,정보없음,6374166,112
20251028,강원 춘천시,지역주민,7258348065,224161
20251028,서울 강남구,외부방문객,42849050381,1205415
20251028,서울 강남구,정보없음,36836536,1042
20251028,서울 강남구,지역주민,40261537036,981982
20251029,강원 춘천시,외부방문객,1452175204,48820
20251029,강원 춘천시,정보없음,3355674,130
20251029,강원 춘천시,지역주민,6985024626,222748
20251029,서울 강남구,외부방문객,40772724141,1241458
20251029,서울 강남구,정보없음,32182286,1008
20251029,서울 강남구,지역주민,40831435730,992048
20251030,강원 춘천시,외부방문객,1420890647,46422
20251030,강원 춘천시,정보없음,14355493,130
20251030,강원 춘천시,지역주민,7191308476,231861
20251030,서울 강남구,외부방문객,42530840198,1242114
20251030,서울 강남구,정보없음,51403524,1030
20251030,서울 강남구,지역주민,39224038943,1002864
20251031,강원 춘천시,외부방문객,1661227223,48278
20251031,강원 춘천시,정보없음,11503355,154
20251031,강원 춘천시,지역주민,8425576718,249791
20251031,서울 강남구,외부방문객,48209683262,1326741
20251031,서울 강남구,정보없음,39305481,1191
20251031,서울 강남구,지역주민,45688708239,1065425
20251101,강원 춘천시,외부방문객,2521536091,71332
20251101,강원 춘천시,정보없음,19693034,122
20251101,강원 춘천시,지역주민,9266738835,249578
20251101,서울 강남구,외부방문객,53350113096,1464359
20251101,서울 강남구,정보없음,31752858,1117
20251101,서울 강남구,지역주민,44785583123,995308
20251102,강원 춘천시,외부방문객,1936213715,58482
20251102,강원 춘천시,정보없음,3693387,112
20251102,강원 춘천시,지역주민,6595511582,198806
20251102,서울 강남구,외부방문객,37041017429,1260768
20251102,서울 강남구,정보없음,21389950,712
20251102,서울 강남구,지역주민,27155872507,786292
20251103,강원 춘천시,외부방문객,1574494029,46298
20251103,강원 춘천시,정보없음,2425938,90
20251103,강원 춘천시,지역주민,7196066262,222043
20251103,서울 강남구,외부방문객,41385785059,1238431
20251103,서울 강남구,정보없음,59872518,1119
20251103,서울 강남구,지역주민,37670865840,984734
20251104,강원 춘천시,외부방문객,1254238555,45392
20251104,강원 춘천시,정보없음,4786421,105
20251104,강원 춘천시,지역주민,6722454807,218342
20251104,서울 강남구,외부방문객,36430139735,1199709
20251104,서울 강남구,정보없음,76536853,1048
20251104,서울 강남구,지역주민,34001454608,966775
20251105,강원 춘천시,외부방문객,1394766276,45370
20251105,강원 춘천시,정보없음,3344005,113
20251105,강원 춘천시,지역주민,6716908341,216426
20251105,서울 강남구,외부방문객,40686374590,1283298
20251105,서울 강남구,정보없음,36828714,949
20251105,서울 강남구,지역주민,34462343193,987303
20251106,강원 춘천시,외부방문객,1359833866,45274
20251106,강원 춘천시,정보없음,3463221,94
20251106,강원 춘천시,지역주민,6394718353,219255
20251106,서울 강남구,외부방문객,36919993423,1278800
20251106,서울 강남구,정보없음,44854833,943
20251106,서울 강남구,지역주민,34540494853,994745
20251107,강원 춘천시,외부방문객,1597272913,47066
20251107,강원 춘천시,정보없음,4018323,160
20251107,강원 춘천시,지역주민,7551814376,241742
20251107,서울 강남구,외부방문객,38095376730,1279206
20251107,서울 강남구,정보없음,28794397,1065
20251107,서울 강남구,지역주민,36854331417,1034863
20251108,강원 춘천시,외부방문객,2496167113,70514
20251108,강원 춘천시,정보없음,3169747,156
20251108,강원 춘천시,지역주민,7877342009,239021
20251108,서울 강남구,외부방문객,35647055048,1333803
20251108,서울 강남구,정보없음,52403223,941
20251108,서울 강남구,지역주민,35455693323,940948
20251109,강원 춘천시,외부방문객,1817771859,57437
20251109,강원 춘천시,정보없음,4826472,148
20251109,강원 춘천시,지역주민,5070772849,186686
20251109,서울 강남구,외부방문객,27420660939,1223296
20251109,서울 강남구,정보없음,56758072,870
20251109,서울 강남구,지역주민,23048031914,752869
20251110,강원 춘천시,외부방문객,1260949806,47221
20251110,강원 춘천시,정보없음,13041778,183
20251110,강원 춘천시,지역주민,6740730982,226896
20251110,서울 강남구,외부방문객,54387563834,1529235
20251110,서울 강남구,정보없음,59092178,1201
20251110,서울 강남구,지역주민,35588456148,1045065
20251111,강원 춘천시,외부방문객,1451554842,46654
20251111,강원 춘천시,정보없음,5294864,126
20251111,강원 춘천시,지역주민,6591367110,228166
20251111,서울 강남구,외부방문객,41055419120,1315253
20251111,서울 강남구,정보없음,21900261,1018
20251111,서울 강남구,지역주민,33497713120,1023554
20251112,강원 춘천시,외부방문객,1245860151,44167
20251112,강원 춘천시,정보없음,5612567,160
20251112,강원 춘천시,지역주민,6455674326,220624
20251112,서울 강남구,외부방문객,33596492419,1212988
20251112,서울 강남구,정보없음,50095566,1198
20251112,서울 강남구,지역주민,32911885486,981251
20251113,강원 춘천시,외부방문객,1475665266,46164
20251113,강원 춘천시,정보없음,3345393,139
20251113,강원 춘천시,지역주민,6549238639,222000
20251113,서울 강남구,외부방문객,34205513128,1203825
20251113,서울 강남구,정보없음,50069768,989
20251113,서울 강남구,지역주민,32961046821,960869
20251114,강원 춘천시,외부방문객,1570511362,46621
20251114,강원 춘천시,정보없음,10552075,124
20251114,강원 춘천시,지역주민,7706132802,237040
20251114,서울 강남구,외부방문객,41792407038,1388399
20251114,서울 강남구,정보없음,65344145,1269
20251114,서울 강남구,지역주민,37508144439,1042100
20251115,강원 춘천시,외부방문객,2376780091,68732
20251115,강원 춘천시,정보없음,3475018,148
20251115,강원 춘천시,지역주민,7894722603,237694
20251115,서울 강남구,외부방문객,35235372391,1308139
20251115,서울 강남구,정보없음,37630550,757
20251115,서울 강남구,지역주민,34182884697,902879
20251116,강원 춘천시,외부방문객,1782602995,54615
20251116,강원 춘천시,정보없음,3192084,128
20251116,강원 춘천시,지역주민,5763603790,194598
20251116,서울 강남구,외부방문객,25061996619,1162797
20251116,서울 강남구,정보없음,11775961,921
20251116,서울 강남구,지역주민,23333618636,731710
20251117,강원 춘천시,외부방문객,1218709276,42482
20251117,강원 춘천시,정보없음,4207707,111
20251117,강원 춘천시,지역주민,7086420928,218312
20251117,서울 강남구,외부방문객,53732804571,1458241
20251117,서울 강남구,정보없음,106593037,1594
20251117,서울 강남구,지역주민,36895848643,978379
20251118,강원 춘천시,외부방문객,1222301170,43338
20251118,강원 춘천시,정보없음,16797457,227
20251118,강원 춘천시,지역주민,6945781558,214698
20251118,서울 강남구,외부방문객,35192668723,1177197
20251118,서울 강남구,정보없음,47964585,1185
20251118,서울 강남구,지역주민,34068764230,938447
20251119,강원 춘천시,외부방문객,1210773329,41918
20251119,강원 춘천시,정보없음,5785080,125
20251119,강원 춘천시,지역주민,7042827661,213580
20251119,서울 강남구,외부방문객,34352337805,1219538
20251119,서울 강남구,정보없음,28133884,1120
20251119,서울 강남구,지역주민,32780300176,956980
20251120,강원 춘천시,외부방문객,1206138941,40957
20251120,강원 춘천시,정보없음,20131605,175
20251120,강원 춘천시,지역주민,7023396877,217248
20251120,서울 강남구,외부방문객,51168353428,1454410
20251120,서울 강남구,정보없음,39664610,1351
20251120,서울 강남구,지역주민,38257673905,1004422
20251121,강원 춘천시,외부방문객,1390600725,42583
20251121,강원 춘천시,정보없음,3985009,108
20251121,강원 춘천시,지역주민,7729083995,235215
20251121,서울 강남구,외부방문객,40268604164,1265683
20251121,서울 강남구,정보없음,39292824,1150
20251121,서울 강남구,지역주민,38200782868,1019717
20251122,강원 춘천시,외부방문객,2169759942,62932
20251122,강원 춘천시,정보없음,8878378,173
20251122,강원 춘천시,지역주민,8288172408,240181
20251122,서울 강남구,외부방문객,35150913082,1295028
20251122,서울 강남구,정보없음,36709928,924
20251122,서울 강남구,지역주민,35332171578,911048
20251123,강원 춘천시,외부방문객,1582854408,48589
20251123,강원 춘천시,정보없음,3486754,100
20251123,강원 춘천시,지역주민,5348946397,182605
20251123,서울 강남구,외부방문객,25244599734,1146640
20251123,서울 강남구,정보없음,64418694,761
20251123,서울 강남구,지역주민,22605232637,718502
20251124,강원 춘천시,외부방문객,1189065862,42958
20251124,강원 춘천시,정보없음,7028899,172
20251124,강원 춘천시,지역주민,7044552505,223730
20251124,서울 강남구,외부방문객,49651388380,1396534
20251124,서울 강남구,정보없음,38768561,1143
20251124,서울 강남구,지역주민,37543842114,1017244
20251125,강원 춘천시,외부방문객,1021986861,39622
20251125,강원 춘천시,정보없음,2330433,60
20251125,강원 춘천시,지역주민,6805691507,209294
20251125,서울 강남구,외부방문객,66843947002,1643889
20251125,서울 강남구,정보없음,93638683,1723
20251125,서울 강남구,지역주민,42684855785,1016068
20251126,강원 춘천시,외부방문객,1128271471,42295
20251126,강원 춘천시,정보없음,49224075,189
20251126,강원 춘천시,지역주민,6921337283,221669
20251126,서울 강남구,외부방문객,41222266118,1219537
20251126,서울 강남구,정보없음,508610573,920
20251126,서울 강남구,지역주민,38591483831,973156
20251127,강원 춘천시,외부방문객,1072593439,36352
20251127,강원 춘천시,정보없음,6098583,109
20251127,강원 춘천시,지역주민,6470586684,208682
20251127,서울 강남구,외부방문객,42312163808,1236634
20251127,서울 강남구,정보없음,39988065,965
20251127,서울 강남구,지역주민,37431076835,949837
20251128,강원 춘천시,외부방문객,1322360131,41621
20251128,강원 춘천시,정보없음,6328633,141
20251128,강원 춘천시,지역주민,8721126831,240615
20251128,서울 강남구,외부방문객,52982564502,1360979
20251128,서울 강남구,정보없음,134233324,1055
20251128,서울 강남구,지역주민,46226660522,1049016
20251129,강원 춘천시,외부방문객,2234472264,57532
20251129,강원 춘천시,정보없음,9169036,155
20251129,강원 춘천시,지역주민,8252336260,238926
20251129,서울 강남구,외부방문객,38708891326,1323904
20251129,서울 강남구,정보없음,15949242,976
20251129,서울 강남구,지역주민,38560020300,920430
20251130,강원 춘천시,외부방문객,1449057677,46171
20251130,강원 춘천시,정보없음,7378973,185
20251130,강원 춘천시,지역주민,6106048906,200148
20251130,서울 강남구,외부방문객,29166776887,1230607
20251130,서울 강남구,정보없음,19948899,825
20251130,서울 강남구,지역주민,28191098050,790115
20251201,강원 춘천시,외부방문객,984976269,39562
20251201,강원 춘천시,정보없음,8049688,139
20251201,강원 춘천시,지역주민,7648302932,220221
20251201,서울 강남구,외부방문객,47263348921,1298506
20251201,서울 강남구,정보없음,54964336,1083
20251201,서울 강남구,지역주민,43225396621,996642
20251202,강원 춘천시,외부방문객,1027235699,39546
20251202,강원 춘천시,정보없음,3603593,90
20251202,강원 춘천시,지역주민,6652487743,209784
20251202,서울 강남구,외부방문객,40378140018,1224114
20251202,서울 강남구,정보없음,46828744,1212
20251202,서울 강남구,지역주민,39023097560,955142
20251203,강원 춘천시,외부방문객,929244884,37163
20251203,강원 춘천시,정보없음,5132433,155
20251203,강원 춘천시,지역주민,6533332065,202876
20251203,서울 강남구,외부방문객,39567688124,1193052
20251203,서울 강남구,정보없음,33149666,1043
20251203,서울 강남구,지역주민,34989358189,916829
20251204,강원 춘천시,외부방문객,839288707,35296
20251204,강원 춘천시,정보없음,7922056,77
20251204,강원 춘천시,지역주민,6841593809,208897
20251204,서울 강남구,외부방문객,36590667945,1184053
20251204,서울 강남구,정보없음,37034527,964
20251204,서울 강남구,지역주민,33050679442,917389
20251205,강원 춘천시,외부방문객,989504309,35508
20251205,강원 춘천시,정보없음,3759028,128
20251205,강원 춘천시,지역주민,7789410388,227276
20251205,서울 강남구,외부방문객,40152472355,1268991
20251205,서울 강남구,정보없음,87556031,1003
20251205,서울 강남구,지역주민,35878409504,978505
20251206,강원 춘천시,외부방문객,1750592824,49101
20251206,강원 춘천시,정보없음,3955285,104
20251206,강원 춘천시,지역주민,8040951949,231854
20251206,서울 강남구,외부방문객,36745749304,1278960
20251206,서울 강남구,정보없음,24330270,902
20251206,서울 강남구,지역주민,36166206698,897277
20251207,강원 춘천시,외부방문객,1249713385,43035
20251207,강원 춘천시,정보없음,8682161,170
20251207,강원 춘천시,지역주민,6006598492,192826
20251207,서울 강남구,외부방문객,26098066748,1172218
20251207,서울 강남구,정보없음,20397026,905
20251207,서울 강남구,지역주민,23388854646,747095
20251208,강원 춘천시,외부방문객,991270175,37948
20251208,강원 춘천시,정보없음,13785837,142
20251208,강원 춘천시,지역주민,6598047809,214163
20251208,서울 강남구,외부방문객,35585845121,1196315
20251208,서울 강남구,정보없음,120032302,964
20251208,서울 강남구,지역주민,32206652870,943342
20251209,강원 춘천시,외부방문객,914785838,39631
20251209,강원 춘천시,정보없음,1117806,51
20251209,강원 춘천시,지역주민,6504881123,208035
20251209,서울 강남구,외부방문객,35525363698,1188396
20251209,서울 강남구,정보없음,32165231,1027
20251209,서울 강남구,지역주민,33258457347,940228
20251210,강원 춘천시,외부방문객,1017392974,40116
20251210,강원 춘천시,정보없음,11812571,119
20251210,강원 춘천시,지역주민,6433472682,208169
20251210,서울 강남구,외부방문객,55398201996,1440075
20251210,서울 강남구,정보없음,56841527,1302
20251210,서울 강남구,지역주민,38552109404,998704
20251211,강원 춘천시,외부방문객,919501371,38961
20251211,강원 춘천시,정보없음,7682819,86
20251211,강원 춘천시,지역주민,6489615051,210419
20251211,서울 강남구,외부방문객,36375224928,1203000
20251211,서울 강남구,정보없음,34695026,1098
20251211,서울 강남구,지역주민,34510587014,952129
20251212,강원 춘천시,외부방문객,1062458593,39862
20251212,강원 춘천시,정보없음,13260387,163
20251212,강원 춘천시,지역주민,7290168945,231388
20251212,서울 강남구,외부방문객,39823304642,1262871
20251212,서울 강남구,정보없음,35073118,1017
20251212,서울 강남구,지역주민,39239243806,1013689
20251213,강원 춘천시,외부방문객,1506673477,46382
20251213,강원 춘천시,정보없음,5028933,168
20251213,강원 춘천시,지역주민,7316731547,212862
20251213,서울 강남구,외부방문객,36020322928,1228142
20251213,서울 강남구,정보없음,55365983,945
20251213,서울 강남구,지역주민,36674846676,830383
20251214,강원 춘천시,외부방문객,1137570675,41026
20251214,강원 춘천시,정보없음,2884583,138
20251214,강원 춘천시,지역주민,5234098047,176466
20251214,서울 강남구,외부방문객,27788173959,1193400
20251214,서울 강남구,정보없음,19075729,837
20251214,서울 강남구,지역주민,25357165457,739303
20251215,강원 춘천시,외부방문객,956261645,37168
20251215,강원 춘천시,정보없음,4099671,143
20251215,강원 춘천시,지역주민,7136978733,213950
20251215,서울 강남구,외부방문객,63786465613,1672323
20251215,서울 강남구,정보없음,125600854,1579
20251215,서울 강남구,지역주민,39939466073,1052321
20251216,강원 춘천시,외부방문객,886565417,36224
20251216,강원 춘천시,정보없음,4825489,148
20251216,강원 춘천시,지역주민,6903900481,201344
20251216,서울 강남구,외부방문객,39641513165,1194474
20251216,서울 강남구,정보없음,48817381,985
20251216,서울 강남구,지역주민,36523654882,916245
20251217,강원 춘천시,외부방문객,924261666,38297
20251217,강원 춘천시,정보없음,6824158,99
20251217,강원 춘천시,지역주민,7080232957,212849
20251217,서울 강남구,외부방문객,39547745357,1266639
20251217,서울 강남구,정보없음,27831342,1123
20251217,서울 강남구,지역주민,37876667909,990391
20251218,강원 춘천시,외부방문객,1078622048,37068
20251218,강원 춘천시,정보없음,4426733,103
20251218,강원 춘천시,지역주민,6966095180,214212
20251218,서울 강남구,외부방문객,39638507083,1284351
20251218,서울 강남구,정보없음,42042918,1158
20251218,서울 강남구,지역주민,40410602622,1005942
20251219,강원 춘천시,외부방문객,1142523988,40186
20251219,강원 춘천시,정보없음,5253500,205
20251219,강원 춘천시,지역주민,7860266967,230663
20251219,서울 강남구,외부방문객,43607515920,1306482
20251219,서울 강남구,정보없음,94363152,846
20251219,서울 강남구,지역주민,44660215188,1052507
20251220,강원 춘천시,외부방문객,1691150275,51441
20251220,강원 춘천시,정보없음,5601017,149
20251220,강원 춘천시,지역주민,7844263841,226126
20251220,서울 강남구,외부방문객,39669771717,1330648
20251220,서울 강남구,정보없음,32363557,902
20251220,서울 강남구,지역주민,40066462874,910480
20251221,강원 춘천시,외부방문객,1271809205,41454
20251221,강원 춘천시,정보없음,8758981,110
20251221,강원 춘천시,지역주민,5951178025,189597
20251221,서울 강남구,외부방문객,29375862415,1229123
20251221,서울 강남구,정보없음,14899521,764
20251221,서울 강남구,지역주민,26747802786,763451
20251222,강원 춘천시,외부방문객,917058265,32018
20251222,강원 춘천시,정보없음,3595607,115
20251222,강원 춘천시,지역주민,6949431358,214817
20251222,서울 강남구,외부방문객,57136901650,1535493
20251222,서울 강남구,정보없음,47329495,1114
20251222,서울 강남구,지역주민,40808126238,1043217
20251223,강원 춘천시,외부방문객,937625881,28263
20251223,강원 춘천시,정보없음,5026879,172
20251223,강원 춘천시,지역주민,6367899484,193080
20251223,서울 강남구,외부방문객,43463687122,1305855
20251223,서울 강남구,정보없음,39995294,972
20251223,서울 강남구,지역주민,42941502408,974604
20251224,강원 춘천시,외부방문객,1151433928,33871
20251224,강원 춘천시,정보없음,2106339,114
20251224,강원 춘천시,지역주민,8552565317,233624
20251224,서울 강남구,외부방문객,57492203477,1624278
20251224,서울 강남구,정보없음,49616584,1332
20251224,서울 강남구,지역주민,50088121316,1164801
20251225,강원 춘천시,외부방문객,1411889712,46242
20251225,강원 춘천시,정보없음,8622160,192
20251225,강원 춘천시,지역주민,6701494126,205002
20251225,서울 강남구,외부방문객,29610299437,1315223
20251225,서울 강남구,정보없음,29256894,1053
20251225,서울 강남구,지역주민,27519732706,780466
20251226,강원 춘천시,외부방문객,1387232629,42613
20251226,강원 춘천시,정보없음,3345173,130
20251226,강원 춘천시,지역주민,7583910853,219604
20251226,서울 강남구,외부방문객,70910624039,1733052
20251226,서울 강남구,정보없음,91781789,1700
20251226,서울 강남구,지역주민,45829283180,1024885
20251227,강원 춘천시,외부방문객,1688313066,50935
20251227,강원 춘천시,정보없음,7239286,151
20251227,강원 춘천시,지역주민,7394524132,214424
20251227,서울 강남구,외부방문객,35917585025,1316408
20251227,서울 강남구,정보없음,24455040,975
20251227,서울 강남구,지역주민,37669979118,889414
20251228,강원 춘천시,외부방문객,1224775480,41222
20251228,강원 춘천시,정보없음,2945598,109
20251228,강원 춘천시,지역주민,4952729068,167455
20251228,서울 강남구,외부방문객,25500992617,1174730
20251228,서울 강남구,정보없음,24665802,848
20251228,서울 강남구,지역주민,24052630378,716856
20251229,강원 춘천시,외부방문객,1260287045,35086
20251229,강원 춘천시,정보없음,4021957,131
20251229,강원 춘천시,지역주민,7654840417,217477
20251229,서울 강남구,외부방문객,48372449658,1303907
20251229,서울 강남구,정보없음,19996130,991
20251229,서울 강남구,지역주민,47066087621,1014605
20251230,강원 춘천시,외부방문객,1267145944,35419
20251230,강원 춘천시,정보없음,7412997,101
20251230,강원 춘천시,지역주민,7519296309,217657
20251230,서울 강남구,외부방문객,50968461734,1259543
20251230,서울 강남구,정보없음,53010892,1199
20251230,서울 강남구,지역주민,47846449972,1001298
20251231,강원 춘천시,외부방문객,1435060706,39395
20251231,강원 춘천시,정보없음,5893182,136
20251231,강원 춘천시,지역주민,8944812659,241949
20251231,서울 강남구,외부방문객,49995438351,1387118
20251231,서울 강남구,정보없음,74765973,1204
20251231,서울 강남구,지역주민,46674765217,1045476
